longitude,latitude,const_scale,built_year,orginal_level,present_level,exist_dis,assecss_dis,building_type
129.5268114,43.1011156,64.5,2000,0,6,0,1,Rural independent house
129.5530859,42.89054042,120,1990,0,6,1,1,Rural independent house
129.3687807,42.89936061,88.73,2011,0,6,0,1,Rural independent house
129.4227925,42.88158938,120,2000,0,6,0,1,Rural independent house
129.5668612,42.88895109,180,2000,0,6,0,1,Rural independent house
129.4769059,42.9418995,245,1990,0,6,1,1,Rural independent house
129.5469609,42.89451445,60,1990,0,6,1,1,Rural independent house
129.4052613,42.87829131,86,1989,0,6,1,1,Rural independent house
129.4555233,42.95793958,60,1990,0,6,1,1,Rural independent house
129.1338707,43.26135102,60,1989,0,6,1,1,Rural independent house
129.3707296,43.07000712,80,1989,0,6,1,1,Rural independent house
129.5377151,42.88947447,60,1990,0,6,1,1,Rural independent house
129.5164454,42.87658895,1000,2011,6,6,0,1,Rural independent house
129.2981129,42.90488427,80,1989,0,6,1,1,Rural independent house
129.3589413,42.89205135,40,1989,0,6,1,1,Rural independent house
129.4017322,42.86257615,96,1990,0,6,1,1,Rural independent house
129.3799551,42.94352806,80,2000,0,6,0,1,Rural independent house
129.3503947,42.91347004,90,1989,0,6,1,1,Rural independent house
129.3132567,42.96803668,75,2000,0,6,0,1,Rural independent house
129.3789649,42.88384025,75,1989,0,6,3,2,Rural independent house
129.4336737,42.98937445,300,2000,0,6,0,1,Rural independent house
129.4782954,42.98117982,136,1989,0,6,1,1,Rural independent house
129.3343122,42.83715143,52.8,2011,0,6,3,2,Rural independent house
129.4576474,42.9596546,150,1990,0,6,1,1,Rural independent house
129.6264164,42.91080985,699,2011,0,6,0,2,Rural independent house
129.4686608,43.12462081,80,2000,0,6,0,1,Rural independent house
129.3330365,42.87593954,85,1990,0,6,1,1,Rural independent house
129.5550148,42.91776681,120,2000,0,6,0,1,Rural independent house
129.4009035,42.89717577,90,2000,0,6,0,1,Rural independent house
129.4687486,42.95694285,350.87,1990,0,6,1,1,Rural independent house
129.3032675,43.00961895,230,2000,0,6,0,1,Rural independent house
129.5465868,43.01618965,60,2000,0,6,0,1,Rural independent house
129.3791169,42.88465274,46,1989,0,6,1,1,Rural independent house
129.5752957,42.90536685,200,2000,0,6,0,1,Rural independent house
129.4373882,42.9109032,64,1990,0,6,1,1,Rural independent house
129.3597937,42.89178152,50,1989,0,6,1,1,Rural independent house
129.2858256,43.0474772,80,1990,0,6,1,1,Rural independent house
129.3815973,42.88214493,56,2000,0,6,3,2,Rural independent house
129.4368903,42.91188521,64,1990,0,6,1,1,Rural independent house
129.3096544,42.99050383,40,1989,0,6,3,2,Rural independent house
129.4816881,42.97836753,180,1989,0,6,1,1,Rural independent house
129.5429568,42.88748102,49,2000,0,6,0,1,Rural independent house
129.333775,42.94395949,80,2000,0,6,0,1,Rural independent house
129.3070827,43.00220395,40,1990,0,6,1,1,Rural independent house
129.5168749,42.99479849,90,2000,0,6,0,1,Rural independent house
129.465424,42.96116528,120,1990,0,6,1,1,Rural independent house
129.3265974,42.98796522,77,2000,0,6,0,1,Rural independent house
129.4854759,42.99983913,100,1989,0,6,1,1,Rural independent house
129.6226244,42.89705848,120,1990,0,6,1,1,Rural independent house
129.4728607,42.97667871,420,1990,0,6,1,1,Rural independent house
129.2990105,43.03655021,73,1989,0,6,1,1,Rural independent house
129.5357008,42.88820683,60,1990,0,6,3,2,Rural independent house
129.5750086,42.89338693,101,1989,0,6,1,1,Rural independent house
129.3268954,42.8869442,50,2000,0,6,0,1,Rural independent house
129.3245264,42.99044507,80,2000,0,6,0,1,Rural independent house
129.4843895,42.86922358,280,2000,0,6,0,1,Rural independent house
129.3697752,43.07036023,40,1990,0,6,3,2,Rural independent house
129.1317994,43.25848573,78,1990,0,6,3,2,Rural independent house
129.1646825,43.16124143,60.52,2011,0,6,0,1,Rural independent house
129.2464803,43.30537032,91.7,2000,0,6,0,1,Rural independent house
129.5608421,42.91812429,120,1990,0,6,1,1,Rural independent house
129.479548,42.98832662,180,2000,0,6,0,1,Rural independent house
129.4805355,42.96849202,60,1989,0,6,1,1,Rural independent house
129.5365312,42.91903058,61,1989,0,6,1,1,Rural independent house
129.4277365,42.91138562,91,2000,0,6,0,1,Rural independent house
129.3147319,42.9494642,120,1990,0,6,1,1,Rural independent house
129.4271402,42.90813468,1330.22,2011,0,6,0,2,Rural independent house
129.3935182,42.9025827,100,2000,0,6,0,1,Rural independent house
129.3238555,42.82443768,84,1989,0,6,3,2,Rural independent house
129.3921885,42.90288566,350,2000,0,6,0,1,Rural independent house
129.4764938,42.94115801,300,2000,0,6,0,1,Rural independent house
129.4162496,43.03840331,60,1990,0,6,3,2,Rural independent house
129.3555557,42.88023129,88,1989,0,6,1,1,Rural independent house
129.3585692,42.8833945,54,1989,0,6,3,2,Rural independent house
129.2814827,42.92789915,50,2000,0,6,0,1,Rural independent house
129.4795838,42.9755633,130,1990,0,6,1,1,Rural independent house
129.4375318,42.9105422,64,1990,0,6,1,1,Rural independent house
129.5474837,43.0164119,60,2000,0,6,0,1,Rural independent house
129.2470546,43.27422442,50.85,1989,0,6,3,2,Rural independent house
129.3327977,42.97722478,38,2011,0,6,0,1,Rural independent house
129.6207349,42.90156113,95,1990,0,6,1,1,Rural independent house
129.3274661,42.87581612,90,2000,0,6,0,1,Rural independent house
129.3362896,42.88733666,60,1989,0,6,1,1,Rural independent house
129.4641155,42.96092371,140,1990,0,6,1,1,Rural independent house
129.4836705,42.93570115,1250,2000,0,6,0,2,Rural independent house
129.1718952,43.16185949,81.08,1990,0,6,1,1,Rural independent house
129.4084203,42.88036666,25,2000,0,6,0,1,Rural independent house
129.51376,43.11261586,80,1990,0,6,1,1,Rural independent house
129.5328414,42.85291362,120,2000,0,6,0,1,Rural independent house
129.4797747,42.96945932,67,1989,0,6,1,1,Rural independent house
129.3504185,42.9341899,100,1989,0,6,1,1,Rural independent house
129.3793784,42.9138967,101,1989,0,6,1,1,Rural independent house
129.1645118,43.16218194,60.48,1989,0,6,3,2,Rural independent house
129.4846963,42.93463321,110,1990,0,6,1,1,Rural independent house
129.1426527,43.18112477,50.62,1989,0,6,3,2,Rural independent house
129.4267436,42.90498452,600,2011,0,6,0,2,Rural independent house
129.3975437,42.93775075,72,2000,0,6,0,1,Rural independent house
129.5342173,42.91669066,50,1989,0,6,1,1,Rural independent house
129.4761368,42.98050969,144,2000,0,6,0,1,Rural independent house
129.3418079,42.92603732,80,2011,6,6,0,1,Rural independent house
129.4039138,42.88048447,45,1990,0,6,1,1,Rural independent house
129.6259512,42.89808212,50,1990,0,6,1,1,Rural independent house
129.5148368,43.11248841,70,2000,0,6,0,1,Rural independent house
129.3695385,42.86287041,73,2011,0,6,0,1,Rural independent house
129.2270388,43.02869378,70.74,2000,0,6,0,1,Rural independent house
129.4727966,42.94800984,40,2000,0,6,0,1,Rural independent house
129.4074734,42.87951574,220,2000,0,6,0,1,Rural independent house
129.5179869,42.99394254,40,2000,0,6,0,1,Rural independent house
129.1323034,43.26024206,60.02,2011,0,6,0,1,Rural independent house
129.5550689,42.9173938,144,1990,0,6,1,1,Rural independent house
129.5021957,42.98718483,60,2011,0,6,0,1,Rural independent house
129.5145056,42.95821618,90,1989,0,6,1,1,Rural independent house
129.5152371,42.94126344,400,2011,0,6,0,1,Rural independent house
129.1627612,43.16514875,66.9,1989,0,6,1,1,Rural independent house
129.4691771,42.95532098,764.98,2000,0,6,0,2,Rural independent house
129.5358688,42.88683756,100,2011,0,6,0,1,Rural independent house
129.3334785,42.82407572,66,2000,0,6,0,1,Rural independent house
129.1445114,43.18191452,72.37,1990,0,6,1,1,Rural independent house
129.5579705,42.9182674,130,1990,0,6,3,2,Rural independent house
129.5034147,42.98721013,60,2000,0,6,0,1,Rural independent house
129.1353161,43.26022254,60.03,1989,0,6,3,2,Rural independent house
129.318865,42.96707175,72,2000,0,6,0,1,Rural independent house
129.4531097,42.97571913,3320,1990,6,6,1,1,Rural independent house
129.6217802,42.90166131,110,1990,0,6,1,1,Rural independent house
129.4213228,42.89314268,120,1990,0,6,1,1,Rural independent house
129.5514291,42.91719841,86,1989,0,6,1,1,Rural independent house
129.2927129,42.91756044,71.5,2000,0,6,0,1,Rural independent house
129.4774263,42.97444823,120,1990,0,6,1,1,Rural independent house
129.4369734,42.91465312,68,1990,0,6,1,1,Rural independent house
129.4696741,42.97366599,120,2000,0,6,0,1,Rural independent house
129.2152914,43.11041586,96,1990,0,6,1,1,Rural independent house
129.0698728,43.16144365,146.52,2000,0,6,3,2,Rural independent house
129.4981411,42.93274171,140,1990,0,6,1,1,Rural independent house
129.3744752,42.88019677,52.53,1989,0,6,1,1,Rural independent house
129.3816465,42.87978469,83.25,1989,0,6,3,2,Rural independent house
129.4718059,42.95206002,120,2000,0,6,0,1,Rural independent house
129.3840116,42.89748993,140,2000,0,6,0,1,Rural independent house
129.2871745,43.04605175,60,1989,0,6,1,1,Rural independent house
129.4375001,42.91128715,208,2011,6,6,0,1,Rural independent house
129.5544839,42.89217197,88,1989,0,6,1,1,Rural independent house
129.3458319,42.95547192,66,1989,0,6,1,1,Rural independent house
129.5557739,42.88950459,80,1989,0,6,1,1,Rural independent house
129.38876,42.88398198,120,1989,0,6,1,1,Rural independent house
129.5440645,42.90624864,60,2000,0,6,0,1,Rural independent house
129.310918,43.01701286,65,2011,0,6,0,1,Rural independent house
129.5580445,42.86268912,60,2011,0,6,0,1,Rural independent house
129.1137938,43.30123315,66,1989,0,6,1,1,Rural independent house
129.5509563,42.86749699,220,2011,0,6,0,1,Rural independent house
129.3666966,42.86980952,100,1990,0,6,1,1,Rural independent house
129.4539008,42.95723739,1000,2011,0,6,0,2,Rural independent house
129.3455514,42.95366465,84,1989,0,6,1,1,Rural independent house
129.4186932,42.9989172,110,2000,0,6,0,1,Rural independent house
129.4895825,42.9411663,165.46,1989,0,6,1,1,Rural independent house
129.4847513,42.9345282,200,1989,0,6,1,1,Rural independent house
129.303105,43.17888633,45,1990,0,6,1,1,Rural independent house
129.4801464,42.86534836,500,2000,0,6,0,1,Rural independent house
129.3822376,42.87622289,136,1989,0,6,1,1,Rural independent house
129.5709785,42.8931316,181,2011,0,6,0,1,Rural independent house
129.4650202,42.97222821,300,2011,0,6,0,1,Rural independent house
129.4846351,42.95532655,500,1990,0,6,1,1,Rural independent house
129.3293544,42.87462379,120,1990,0,6,1,1,Rural independent house
129.3798715,42.8786556,68.33,1989,0,6,1,1,Rural independent house
129.2902172,42.88437223,128,2011,0,6,0,1,Rural independent house
129.3254164,42.80753211,60,1990,0,6,1,1,Rural independent house
129.5427993,42.8889522,80,1990,0,6,1,1,Rural independent house
129.3257418,42.88701842,50,1989,0,6,1,1,Rural independent house
129.3315108,42.87622622,85,1989,0,6,1,1,Rural independent house
129.3605146,42.88105263,95,1989,0,6,1,1,Rural independent house
129.4463134,42.92385529,680,2000,0,6,0,2,Rural independent house
129.3207838,42.82289965,84,1990,0,6,1,1,Rural independent house
129.3086079,42.97790982,40.5,1990,0,6,1,1,Rural independent house
129.3437799,42.94681713,50,1989,0,6,1,1,Rural independent house
129.3755616,42.8366987,98,1989,0,6,1,1,Rural independent house
129.5591689,42.91687876,140,1990,0,6,1,1,Rural independent house
129.48681,42.95574469,200,1990,0,6,1,1,Rural independent house
129.4799521,42.96837359,120,1989,0,6,3,2,Rural independent house
129.3489045,42.89478342,60.49,2011,0,6,0,1,Rural independent house
129.2482503,43.29774652,72.75,1989,0,6,1,1,Rural independent house
129.3471847,42.87603598,72,1989,0,6,1,1,Rural independent house
129.5545326,42.89274007,120,1989,0,6,1,1,Rural independent house
129.5239129,42.94824615,140,2011,0,6,0,1,Rural independent house
129.4384073,42.94802331,150,2011,0,6,0,1,Rural independent house
129.3447978,42.95417323,78,1989,0,6,1,1,Rural independent house
129.4740841,42.97671771,80,1989,0,6,1,1,Rural independent house
129.5527204,42.88810005,120,1990,0,6,1,1,Rural independent house
129.508883,42.99679768,70,2000,0,6,0,1,Rural independent house
129.4019791,42.86293022,40,1989,0,6,1,1,Rural independent house
129.5234349,43.10397708,84.5,1990,0,6,1,1,Rural independent house
129.1167648,43.29918014,80,1989,0,6,1,1,Rural independent house
129.470796,42.95253385,150,2000,0,6,0,1,Rural independent house
129.511985,42.85429396,85,2000,0,6,0,1,Rural independent house
129.3632251,42.94041001,75,1989,0,6,1,1,Rural independent house
129.3535974,42.87975345,75,1989,0,6,1,1,Rural independent house
129.4656372,42.97103959,172,2011,0,6,0,1,Rural independent house
129.5145422,42.95699738,60,1990,0,6,1,1,Rural independent house
129.3638656,42.89613833,64,2011,0,6,0,1,Rural independent house
129.6265012,42.9088821,140,2000,0,6,0,1,Rural independent house
129.4843753,42.935129,90,2000,0,6,0,1,Rural independent house
129.6133904,42.90193685,131,1990,0,6,1,1,Rural independent house
129.3244088,42.97562368,80,2011,0,6,0,1,Rural independent house
129.3006667,43.03591193,65,2000,0,6,0,1,Rural independent house
129.2932725,42.87632416,32,2011,0,6,0,1,Rural independent house
129.5321842,42.88634077,49,2011,0,6,0,1,Rural independent house
129.3989734,42.8293934,80,1990,0,6,1,1,Rural independent house
129.4806901,43.01416418,70,1989,0,6,1,1,Rural independent house
129.5293573,42.94961592,90,1990,0,6,1,1,Rural independent house
129.5563262,42.91778166,80,1990,0,6,1,1,Rural independent house
129.287524,42.97884814,65,2011,0,6,0,1,Rural independent house
129.5167239,42.99260707,30,1989,0,6,3,2,Rural independent house
129.5439596,42.90630642,70,2000,0,6,0,1,Rural independent house
129.3309072,42.96112403,75,1990,0,6,1,1,Rural independent house
129.4237179,42.88060501,150,2000,0,6,0,1,Rural independent house
129.6205148,42.90140123,95,1990,0,6,1,1,Rural independent house
129.3571776,42.87896897,60,1989,0,6,1,1,Rural independent house
129.3761035,42.87836849,260,1989,0,6,1,1,Rural independent house
129.34733,42.95385572,60,2011,0,6,0,1,Rural independent house
129.4378157,42.91017421,350,2000,6,6,0,1,Rural independent house
129.3006215,43.00966972,50,1990,0,6,1,1,Rural independent house
129.3066961,43.0097029,65,1989,0,6,1,1,Rural independent house
129.3186934,42.96728329,40.12,2000,0,6,0,1,Rural independent house
129.4862512,42.98194484,65,2000,0,6,0,1,Rural independent house
129.3453461,42.87751948,90,1990,0,6,1,1,Rural independent house
129.3164922,42.94933609,36,2011,0,6,0,1,Rural independent house
129.4896131,42.94244739,120,2000,0,6,0,1,Rural independent house
129.4800115,42.9700942,144,1989,0,6,1,1,Rural independent house
129.5699968,42.89285671,120,1989,0,6,1,1,Rural independent house
129.4837143,42.86988044,500,2000,0,6,0,1,Rural independent house
129.3731704,42.88320998,35,2011,0,6,0,1,Rural independent house
129.3789186,42.89650208,77,1990,0,6,1,1,Rural independent house
129.1607648,43.13938503,60,2011,0,6,0,1,Rural independent house
129.3383067,42.93429185,70,1990,0,6,1,1,Rural independent house
129.318826,42.96633769,63,2000,0,6,0,1,Rural independent house
129.4882851,42.94951995,150,2000,0,6,0,1,Rural independent house
129.5162832,42.93971917,440,2000,0,6,0,1,Rural independent house
129.551651,43.04087525,60,2000,0,6,0,1,Rural independent house
129.1160077,43.30025983,55,1989,0,6,3,2,Rural independent house
129.5049476,42.93467541,120,2000,0,6,0,1,Rural independent house
129.4715807,42.99007248,80,1990,0,6,1,1,Rural independent house
129.3166355,42.88867783,75,2000,0,6,0,1,Rural independent house
129.4224893,43.14039704,230,1990,0,6,1,1,Rural independent house
129.3726356,42.88085547,120,2000,0,6,0,1,Rural independent house
129.3758128,42.97364719,50,2011,0,6,0,1,Rural independent house
129.547589,43.0163264,60,2000,0,6,0,1,Rural independent house
129.5532091,42.88834043,120,1990,0,6,1,1,Rural independent house
129.4184999,42.88220435,120,2000,0,6,0,1,Rural independent house
129.5145529,42.94062797,110,1990,0,6,1,1,Rural independent house
129.4585913,42.95965136,130,2000,0,6,0,1,Rural independent house
129.2435065,43.30410455,66.67,2011,0,6,0,1,Rural independent house
129.4219405,42.89163115,239.73,1990,0,6,1,1,Rural independent house
129.2447902,43.30738073,79.2,1989,0,6,1,1,Rural independent house
129.4733194,42.95176028,110,2000,0,6,0,1,Rural independent house
129.4830918,42.99706132,160,2000,0,6,0,1,Rural independent house
129.3055507,43.07113722,60,1989,0,6,3,2,Rural independent house
129.5148665,43.10974384,68,1990,0,6,1,1,Rural independent house
